TIMESTAMP_EXTRACT,NIS_CODE,PROVINCIE,HOOFD_GEMEENTE,AANVRAAG_JAAR_VERGUNNING,BESTEMMING,GEMIDDELD_E_PEIL,AANTAL_INGEDIENDE_AG
2026-05-31 23:00:01,"35013",WEST-VLAANDEREN,Oostende,2020,WONEN MET KANTOOR,21,1
2026-05-31 23:00:01,"35013",WEST-VLAANDEREN,Oostende,2021,NIET RESIDENTIEEL EPN,37,8
2026-05-31 23:00:01,"35013",WEST-VLAANDEREN,Oostende,2021,WONEN,20,129
2026-05-31 23:00:01,"35013",WEST-VLAANDEREN,Oostende,2021,WONEN MET KANTOOR,8,1
2026-05-31 23:00:01,"35013",WEST-VLAANDEREN,Oostende,2022,NIET RESIDENTIEEL EPN,58,1
2026-05-31 23:00:01,"35013",WEST-VLAANDEREN,Oostende,2022,WONEN,9,21
2026-05-31 23:00:01,"35013",WEST-VLAANDEREN,Oostende,2023,WONEN,19,29
2026-05-31 23:00:01,"35013",WEST-VLAANDEREN,Oostende,2024,NIET RESIDENTIEEL EPN,23,2
2026-05-31 23:00:01,"35013",WEST-VLAANDEREN,Oostende,2024,WONEN,8,3
2026-05-31 23:00:01,"35014",WEST-VLAANDEREN,Oudenburg,2006,KANTOOR,94,1
2026-05-31 23:00:01,"35014",WEST-VLAANDEREN,Oudenburg,2006,WONEN,96,22
2026-05-31 23:00:01,"35014",WEST-VLAANDEREN,Oudenburg,2007,WONEN,83,37
2026-05-31 23:00:01,"35014",WEST-VLAANDEREN,Oudenburg,2007,WONEN MET KANTOOR,90,2
2026-05-31 23:00:01,"35014",WEST-VLAANDEREN,Oudenburg,2008,KANTOOR,73,2
2026-05-31 23:00:01,"35014",WEST-VLAANDEREN,Oudenburg,2008,WONEN,73,44
2026-05-31 23:00:01,"35014",WEST-VLAANDEREN,Oudenburg,2008,WONEN MET KANTOOR,99,1
2026-05-31 23:00:01,"35014",WEST-VLAANDEREN,Oudenburg,2009,WONEN,77,56
2026-05-31 23:00:01,"35014",WEST-VLAANDEREN,Oudenburg,2010,WONEN,56,71
2026-05-31 23:00:01,"35014",WEST-VLAANDEREN,Oudenburg,2011,WONEN,63,94
2026-05-31 23:00:01,"35014",WEST-VLAANDEREN,Oudenburg,2011,WONEN MET KANTOOR,79,1
2026-05-31 23:00:01,"35014",WEST-VLAANDEREN,Oudenburg,2012,WONEN,65,59
2026-05-31 23:00:01,"35014",WEST-VLAANDEREN,Oudenburg,2013,KANTOOR,70,1
2026-05-31 23:00:01,"35014",WEST-VLAANDEREN,Oudenburg,2013,WONEN,61,80
2026-05-31 23:00:01,"35014",WEST-VLAANDEREN,Oudenburg,2013,WONEN MET KANTOOR,66,1
2026-05-31 23:00:01,"35014",WEST-VLAANDEREN,Oudenburg,2014,WONEN,47,22
2026-05-31 23:00:01,"35014",WEST-VLAANDEREN,Oudenburg,2015,WONEN,49,122
2026-05-31 23:00:01,"35014",WEST-VLAANDEREN,Oudenburg,2015,WONEN MET KANTOOR,57,1
2026-05-31 23:00:01,"35014",WEST-VLAANDEREN,Oudenburg,2016,WONEN,33,43
2026-05-31 23:00:01,"35014",WEST-VLAANDEREN,Oudenburg,2017,NIET RESIDENTIEEL EPN,75,1
2026-05-31 23:00:01,"35014",WEST-VLAANDEREN,Oudenburg,2017,WONEN,35,39
2026-05-31 23:00:01,"35014",WEST-VLAANDEREN,Oudenburg,2017,WONEN MET KANTOOR,42,1
2026-05-31 23:00:01,"35014",WEST-VLAANDEREN,Oudenburg,2018,NIET RESIDENTIEEL EPN,26,2
2026-05-31 23:00:01,"35014",WEST-VLAANDEREN,Oudenburg,2018,WONEN,23,53
2026-05-31 23:00:01,"35014",WEST-VLAANDEREN,Oudenburg,2019,NIET RESIDENTIEEL EPN,34,1
2026-05-31 23:00:01,"35014",WEST-VLAANDEREN,Oudenburg,2019,WONEN,21,150
2026-05-31 23:00:01,"35014",WEST-VLAANDEREN,Oudenburg,2019,WONEN MET KANTOOR,19,2
2026-05-31 23:00:01,"35014",WEST-VLAANDEREN,Oudenburg,2020,NIET RESIDENTIEEL EPN,31,4
2026-05-31 23:00:01,"35014",WEST-VLAANDEREN,Oudenburg,2020,WONEN,20,92
2026-05-31 23:00:01,"35014",WEST-VLAANDEREN,Oudenburg,2020,WONEN MET KANTOOR,31,1
2026-05-31 23:00:01,"35014",WEST-VLAANDEREN,Oudenburg,2021,WONEN,15,161
2026-05-31 23:00:01,"35014",WEST-VLAANDEREN,Oudenburg,2022,WONEN,8,35
2026-05-31 23:00:01,"35014",WEST-VLAANDEREN,Oudenburg,2022,WONEN MET KANTOOR,-6,1
2026-05-31 23:00:01,"35014",WEST-VLAANDEREN,Oudenburg,2023,WONEN,8,6
2026-05-31 23:00:01,"35014",WEST-VLAANDEREN,Oudenburg,2024,WONEN,-12,1
2026-05-31 23:00:01,"35029",WEST-VLAANDEREN,De Haan,2006,KANTOOR,112,1
2026-05-31 23:00:01,"35029",WEST-VLAANDEREN,De Haan,2006,WONEN,146,236
2026-05-31 23:00:01,"35029",WEST-VLAANDEREN,De Haan,2007,WONEN,84,218
2026-05-31 23:00:01,"35029",WEST-VLAANDEREN,De Haan,2007,WONEN MET KANTOOR,90,17
2026-05-31 23:00:01,"35029",WEST-VLAANDEREN,De Haan,2008,KANTOOR,95,1
2026-05-31 23:00:01,"35029",WEST-VLAANDEREN,De Haan,2008,WONEN,82,195
2026-05-31 23:00:01,"35029",WEST-VLAANDEREN,De Haan,2009,WONEN,80,82
2026-05-31 23:00:01,"35029",WEST-VLAANDEREN,De Haan,2009,WONEN MET KANTOOR,79,1
2026-05-31 23:00:01,"35029",WEST-VLAANDEREN,De Haan,2010,WONEN,72,74
2026-05-31 23:00:01,"35029",WEST-VLAANDEREN,De Haan,2010,WONEN MET KANTOOR,78,1
2026-05-31 23:00:01,"35029",WEST-VLAANDEREN,De Haan,2011,WONEN,72,169
2026-05-31 23:00:01,"35029",WEST-VLAANDEREN,De Haan,2011,WONEN MET KANTOOR,77,2
2026-05-31 23:00:01,"35029",WEST-VLAANDEREN,De Haan,2012,WONEN,62,192
2026-05-31 23:00:01,"35029",WEST-VLAANDEREN,De Haan,2012,WONEN MET KANTOOR,50,1
2026-05-31 23:00:01,"35029",WEST-VLAANDEREN,De Haan,2013,WONEN,59,105
2026-05-31 23:00:01,"35029",WEST-VLAANDEREN,De Haan,2013,WONEN MET KANTOOR,63,1
2026-05-31 23:00:01,"35029",WEST-VLAANDEREN,De Haan,2014,WONEN,48,65
2026-05-31 23:00:01,"35029",WEST-VLAANDEREN,De Haan,2015,WONEN,49,217
2026-05-31 23:00:01,"35029",WEST-VLAANDEREN,De Haan,2015,WONEN MET KANTOOR,54,1
2026-05-31 23:00:01,"35029",WEST-VLAANDEREN,De Haan,2016,WONEN,37,63
2026-05-31 23:00:01,"35029",WEST-VLAANDEREN,De Haan,2017,WONEN,35,227
2026-05-31 23:00:01,"35029",WEST-VLAANDEREN,De Haan,2018,NIET RESIDENTIEEL EPN,56,2
2026-05-31 23:00:01,"35029",WEST-VLAANDEREN,De Haan,2018,WONEN,22,83
2026-05-31 23:00:01,"35029",WEST-VLAANDEREN,De Haan,2019,NIET RESIDENTIEEL EPN,38,7
2026-05-31 23:00:01,"35029",WEST-VLAANDEREN,De Haan,2019,WONEN,23,178
2026-05-31 23:00:01,"35029",WEST-VLAANDEREN,De Haan,2019,WONEN MET KANTOOR,10,2
2026-05-31 23:00:01,"35029",WEST-VLAANDEREN,De Haan,2020,WONEN,20,120
2026-05-31 23:00:01,"35029",WEST-VLAANDEREN,De Haan,2021,WONEN,21,103
2026-05-31 23:00:01,"35029",WEST-VLAANDEREN,De Haan,2022,NIET RESIDENTIEEL EPN,70,1
2026-05-31 23:00:01,"35029",WEST-VLAANDEREN,De Haan,2022,WONEN,8,41
2026-05-31 23:00:01,"35029",WEST-VLAANDEREN,De Haan,2023,WONEN,2,15
2026-05-31 23:00:01,"35029",WEST-VLAANDEREN,De Haan,2024,WONEN,5,1
2026-05-31 23:00:01,"36006",WEST-VLAANDEREN,Hooglede,2006,WONEN,84,45
2026-05-31 23:00:01,"36006",WEST-VLAANDEREN,Hooglede,2007,KANTOOR,94,1
2026-05-31 23:00:01,"36006",WEST-VLAANDEREN,Hooglede,2007,WONEN,86,48
2026-05-31 23:00:01,"36006",WEST-VLAANDEREN,Hooglede,2008,WONEN,84,65
2026-05-31 23:00:01,"36006",WEST-VLAANDEREN,Hooglede,2008,WONEN MET KANTOOR,97,1
2026-05-31 23:00:01,"36006",WEST-VLAANDEREN,Hooglede,2009,KANTOOR,83,1
2026-05-31 23:00:01,"36006",WEST-VLAANDEREN,Hooglede,2009,WONEN,78,122
2026-05-31 23:00:01,"36006",WEST-VLAANDEREN,Hooglede,2010,WONEN,70,13
2026-05-31 23:00:01,"36006",WEST-VLAANDEREN,Hooglede,2010,WONEN MET KANTOOR,56,3
2026-05-31 23:00:01,"36006",WEST-VLAANDEREN,Hooglede,2011,WONEN,65,42
2026-05-31 23:00:01,"36006",WEST-VLAANDEREN,Hooglede,2011,WONEN MET KANTOOR,74,2
2026-05-31 23:00:01,"36006",WEST-VLAANDEREN,Hooglede,2012,KANTOOR,56,3
2026-05-31 23:00:01,"36006",WEST-VLAANDEREN,Hooglede,2012,SCHOOL,70,1
2026-05-31 23:00:01,"36006",WEST-VLAANDEREN,Hooglede,2012,WONEN,64,19
2026-05-31 23:00:01,"36006",WEST-VLAANDEREN,Hooglede,2013,KANTOOR,66,4
2026-05-31 23:00:01,"36006",WEST-VLAANDEREN,Hooglede,2013,WONEN,59,89
2026-05-31 23:00:01,"36006",WEST-VLAANDEREN,Hooglede,2013,WONEN MET KANTOOR,65,2
2026-05-31 23:00:01,"36006",WEST-VLAANDEREN,Hooglede,2014,WONEN,50,25
2026-05-31 23:00:01,"36006",WEST-VLAANDEREN,Hooglede,2015,KANTOOR,60,1
2026-05-31 23:00:01,"36006",WEST-VLAANDEREN,Hooglede,2015,WONEN,46,31
2026-05-31 23:00:01,"36006",WEST-VLAANDEREN,Hooglede,2015,WONEN MET KANTOOR,15,2
2026-05-31 23:00:01,"36006",WEST-VLAANDEREN,Hooglede,2016,KANTOOR,45,9
2026-05-31 23:00:01,"36006",WEST-VLAANDEREN,Hooglede,2016,WONEN,31,26
2026-05-31 23:00:01,"36006",WEST-VLAANDEREN,Hooglede,2017,NIET RESIDENTIEEL EPN,51,2
2026-05-31 23:00:01,"36006",WEST-VLAANDEREN,Hooglede,2017,WONEN,34,45
2026-05-31 23:00:01,"36006",WEST-VLAANDEREN,Hooglede,2018,NIET RESIDENTIEEL EPN,61,1
2026-05-31 23:00:01,"36006",WEST-VLAANDEREN,Hooglede,2018,WONEN,23,50
2026-05-31 23:00:01,"36006",WEST-VLAANDEREN,Hooglede,2019,NIET RESIDENTIEEL EPN,56,3
2026-05-31 23:00:01,"36006",WEST-VLAANDEREN,Hooglede,2019,WONEN,23,91
2026-05-31 23:00:01,"36006",WEST-VLAANDEREN,Hooglede,2020,NIET RESIDENTIEEL EPN,58,2
2026-05-31 23:00:01,"36006",WEST-VLAANDEREN,Hooglede,2020,WONEN,17,28
2026-05-31 23:00:01,"36006",WEST-VLAANDEREN,Hooglede,2020,WONEN MET KANTOOR,23,1
2026-05-31 23:00:01,"36006",WEST-VLAANDEREN,Hooglede,2021,WONEN,14,26
2026-05-31 23:00:01,"36006",WEST-VLAANDEREN,Hooglede,2021,WONEN MET KANTOOR,-18,1
2026-05-31 23:00:01,"36006",WEST-VLAANDEREN,Hooglede,2022,WONEN,6,13
2026-05-31 23:00:01,"36006",WEST-VLAANDEREN,Hooglede,2023,WONEN,11,13
2026-05-31 23:00:01,"36006",WEST-VLAANDEREN,Hooglede,2024,WONEN,13,9
2026-05-31 23:00:01,"36007",WEST-VLAANDEREN,Ingelmunster,2006,WONEN,92,14
2026-05-31 23:00:01,"36007",WEST-VLAANDEREN,Ingelmunster,2006,WONEN MET KANTOOR,76,1
2026-05-31 23:00:01,"36007",WEST-VLAANDEREN,Ingelmunster,2007,KANTOOR,92,1
2026-05-31 23:00:01,"36007",WEST-VLAANDEREN,Ingelmunster,2007,WONEN,81,68
2026-05-31 23:00:01,"36007",WEST-VLAANDEREN,Ingelmunster,2008,KANTOOR,96,1
2026-05-31 23:00:01,"36007",WEST-VLAANDEREN,Ingelmunster,2008,WONEN,76,47
2026-05-31 23:00:01,"36007",WEST-VLAANDEREN,Ingelmunster,2009,KANTOOR,94,2
2026-05-31 23:00:01,"36007",WEST-VLAANDEREN,Ingelmunster,2009,WONEN,79,45
2026-05-31 23:00:01,"36007",WEST-VLAANDEREN,Ingelmunster,2009,WONEN MET KANTOOR,42,2
2026-05-31 23:00:01,"36007",WEST-VLAANDEREN,Ingelmunster,2010,WONEN,73,46
2026-05-31 23:00:01,"36007",WEST-VLAANDEREN,Ingelmunster,2011,KANTOOR,58,1
2026-05-31 23:00:01,"36007",WEST-VLAANDEREN,Ingelmunster,2011,SCHOOL,53,1
2026-05-31 23:00:01,"36007",WEST-VLAANDEREN,Ingelmunster,2011,WONEN,68,31
2026-05-31 23:00:01,"36007",WEST-VLAANDEREN,Ingelmunster,2012,WONEN,65,61
2026-05-31 23:00:01,"36007",WEST-VLAANDEREN,Ingelmunster,2013,KANTOOR,61,1
2026-05-31 23:00:01,"36007",WEST-VLAANDEREN,Ingelmunster,2013,WONEN,58,47
2026-05-31 23:00:01,"36007",WEST-VLAANDEREN,Ingelmunster,2014,WONEN,41,114
2026-05-31 23:00:01,"36007",WEST-VLAANDEREN,Ingelmunster,2015,SCHOOL,52,1
2026-05-31 23:00:01,"36007",WEST-VLAANDEREN,Ingelmunster,2015,WONEN,48,188
2026-05-31 23:00:01,"36007",WEST-VLAANDEREN,Ingelmunster,2015,WONEN MET KANTOOR,57,1
2026-05-31 23:00:01,"36007",WEST-VLAANDEREN,Ingelmunster,2016,WONEN,37,26
2026-05-31 23:00:01,"36007",WEST-VLAANDEREN,Ingelmunster,2017,NIET RESIDENTIEEL EPN,51,5
2026-05-31 23:00:01,"36007",WEST-VLAANDEREN,Ingelmunster,2017,WONEN,18,72
2026-05-31 23:00:01,"36007",WEST-VLAANDEREN,Ingelmunster,2018,NIET RESIDENTIEEL EPN,46,2
2026-05-31 23:00:01,"36007",WEST-VLAANDEREN,Ingelmunster,2018,WONEN,21,43
2026-05-31 23:00:01,"36007",WEST-VLAANDEREN,Ingelmunster,2018,WONEN MET KANTOOR,18,1
2026-05-31 23:00:01,"36007",WEST-VLAANDEREN,Ingelmunster,2019,NIET RESIDENTIEEL EPN,56,1
2026-05-31 23:00:01,"36007",WEST-VLAANDEREN,Ingelmunster,2019,WONEN,20,56
2026-05-31 23:00:01,"36007",WEST-VLAANDEREN,Ingelmunster,2020,NIET RESIDENTIEEL EPN,39,1
2026-05-31 23:00:01,"36007",WEST-VLAANDEREN,Ingelmunster,2020,WONEN,21,105
2026-05-31 23:00:01,"36007",WEST-VLAANDEREN,Ingelmunster,2021,WONEN,5,12
2026-05-31 23:00:01,"36007",WEST-VLAANDEREN,Ingelmunster,2022,NIET RESIDENTIEEL EPN,28,2
2026-05-31 23:00:01,"36007",WEST-VLAANDEREN,Ingelmunster,2022,WONEN,11,15
2026-05-31 23:00:01,"36007",WEST-VLAANDEREN,Ingelmunster,2023,NIET RESIDENTIEEL EPN,26,2
2026-05-31 23:00:01,"36007",WEST-VLAANDEREN,Ingelmunster,2023,WONEN,5,3
2026-05-31 23:00:01,"36007",WEST-VLAANDEREN,Ingelmunster,2023,WONEN MET KANTOOR,4,1
2026-05-31 23:00:01,"36007",WEST-VLAANDEREN,Ingelmunster,2024,NIET RESIDENTIEEL EPN,38,1
2026-05-31 23:00:01,"36007",WEST-VLAANDEREN,Ingelmunster,2024,WONEN,10,3
2026-05-31 23:00:01,"36008",WEST-VLAANDEREN,Izegem,2006,WONEN,94,132
2026-05-31 23:00:01,"36008",WEST-VLAANDEREN,Izegem,2006,WONEN MET KANTOOR,96,1
2026-05-31 23:00:01,"36008",WEST-VLAANDEREN,Izegem,2007,KANTOOR,73,4
2026-05-31 23:00:01,"36008",WEST-VLAANDEREN,Izegem,2007,WONEN,84,83
2026-05-31 23:00:01,"36008",WEST-VLAANDEREN,Izegem,2008,KANTOOR,83,2
2026-05-31 23:00:01,"36008",WEST-VLAANDEREN,Izegem,2008,WONEN,81,166
2026-05-31 23:00:01,"36008",WEST-VLAANDEREN,Izegem,2009,WONEN,75,116
2026-05-31 23:00:01,"36008",WEST-VLAANDEREN,Izegem,2009,WONEN MET KANTOOR,64,3
2026-05-31 23:00:01,"36008",WEST-VLAANDEREN,Izegem,2010,KANTOOR,81,2
2026-05-31 23:00:01,"36008",WEST-VLAANDEREN,Izegem,2010,SCHOOL,59,1
2026-05-31 23:00:01,"36008",WEST-VLAANDEREN,Izegem,2010,WONEN,68,117
2026-05-31 23:00:01,"36008",WEST-VLAANDEREN,Izegem,2010,WONEN MET KANTOOR,65,4
2026-05-31 23:00:01,"36008",WEST-VLAANDEREN,Izegem,2011,KANTOOR,76,4
2026-05-31 23:00:01,"36008",WEST-VLAANDEREN,Izegem,2011,WONEN,70,192
2026-05-31 23:00:01,"36008",WEST-VLAANDEREN,Izegem,2011,WONEN MET KANTOOR,71,5
2026-05-31 23:00:01,"36008",WEST-VLAANDEREN,Izegem,2012,KANTOOR,65,2
2026-05-31 23:00:01,"36008",WEST-VLAANDEREN,Izegem,2012,WONEN,56,44
2026-05-31 23:00:01,"36008",WEST-VLAANDEREN,Izegem,2013,KANTOOR,65,5
2026-05-31 23:00:01,"36008",WEST-VLAANDEREN,Izegem,2013,SCHOOL,61,1
2026-05-31 23:00:01,"36008",WEST-VLAANDEREN,Izegem,2013,WONEN,50,233
2026-05-31 23:00:01,"36008",WEST-VLAANDEREN,Izegem,2013,WONEN MET KANTOOR,47,1
2026-05-31 23:00:01,"36008",WEST-VLAANDEREN,Izegem,2014,KANTOOR,51,3
2026-05-31 23:00:01,"36008",WEST-VLAANDEREN,Izegem,2014,WONEN,48,150
2026-05-31 23:00:01,"36008",WEST-VLAANDEREN,Izegem,2014,WONEN MET KANTOOR,60,1
2026-05-31 23:00:01,"36008",WEST-VLAANDEREN,Izegem,2015,WONEN,44,328
2026-05-31 23:00:01,"36008",WEST-VLAANDEREN,Izegem,2015,WONEN MET KANTOOR,49,3
2026-05-31 23:00:01,"36008",WEST-VLAANDEREN,Izegem,2016,KANTOOR,30,1
2026-05-31 23:00:01,"36008",WEST-VLAANDEREN,Izegem,2016,WONEN,36,92
2026-05-31 23:00:01,"36008",WEST-VLAANDEREN,Izegem,2016,WONEN MET KANTOOR,20,1
2026-05-31 23:00:01,"36008",WEST-VLAANDEREN,Izegem,2017,NIET RESIDENTIEEL EPN,55,2
2026-05-31 23:00:01,"36008",WEST-VLAANDEREN,Izegem,2017,WONEN,27,71
2026-05-31 23:00:01,"36008",WEST-VLAANDEREN,Izegem,2017,WONEN MET KANTOOR,28,2
2026-05-31 23:00:01,"36008",WEST-VLAANDEREN,Izegem,2018,NIET RESIDENTIEEL EPN,46,3
2026-05-31 23:00:01,"36008",WEST-VLAANDEREN,Izegem,2018,WONEN,21,87
2026-05-31 23:00:01,"36008",WEST-VLAANDEREN,Izegem,2018,WONEN MET KANTOOR,21,2
2026-05-31 23:00:01,"36008",WEST-VLAANDEREN,Izegem,2019,NIET RESIDENTIEEL EPN,59,4
2026-05-31 23:00:01,"36008",WEST-VLAANDEREN,Izegem,2019,WONEN,17,141
2026-05-31 23:00:01,"36008",WEST-VLAANDEREN,Izegem,2020,NIET RESIDENTIEEL EPN,57,3
2026-05-31 23:00:01,"36008",WEST-VLAANDEREN,Izegem,2020,WONEN,17,77
2026-05-31 23:00:01,"36008",WEST-VLAANDEREN,Izegem,2020,WONEN MET KANTOOR,-19,1
2026-05-31 23:00:01,"36008",WEST-VLAANDEREN,Izegem,2021,NIET RESIDENTIEEL EPN,40,16
2026-05-31 23:00:01,"36008",WEST-VLAANDEREN,Izegem,2021,WONEN,8,111
2026-05-31 23:00:01,"36008",WEST-VLAANDEREN,Izegem,2021,WONEN MET KANTOOR,9,1
2026-05-31 23:00:01,"36008",WEST-VLAANDEREN,Izegem,2022,WONEN,6,7
2026-05-31 23:00:01,"36008",WEST-VLAANDEREN,Izegem,2023,WONEN,0,7
2026-05-31 23:00:01,"36010",WEST-VLAANDEREN,Ledegem,2006,WONEN,85,48
2026-05-31 23:00:01,"36010",WEST-VLAANDEREN,Ledegem,2006,WONEN MET KANTOOR,86,2
2026-05-31 23:00:01,"36010",WEST-VLAANDEREN,Ledegem,2007,WONEN,81,58
2026-05-31 23:00:01,"36010",WEST-VLAANDEREN,Ledegem,2007,WONEN MET KANTOOR,94,2
2026-05-31 23:00:01,"36010",WEST-VLAANDEREN,Ledegem,2008,KANTOOR,100,1
2026-05-31 23:00:01,"36010",WEST-VLAANDEREN,Ledegem,2008,WONEN,83,36
2026-05-31 23:00:01,"36010",WEST-VLAANDEREN,Ledegem,2008,WONEN MET KANTOOR,93,1
2026-05-31 23:00:01,"36010",WEST-VLAANDEREN,Ledegem,2009,WONEN,77,19
2026-05-31 23:00:01,"36010",WEST-VLAANDEREN,Ledegem,2010,KANTOOR,90,1
2026-05-31 23:00:01,"36010",WEST-VLAANDEREN,Ledegem,2010,WONEN,61,22
2026-05-31 23:00:01,"36010",WEST-VLAANDEREN,Ledegem,2011,WONEN,71,22
2026-05-31 23:00:01,"36010",WEST-VLAANDEREN,Ledegem,2011,WONEN MET KANTOOR,46,1
2026-05-31 23:00:01,"36010",WEST-VLAANDEREN,Ledegem,2012,WONEN,62,54
2026-05-31 23:00:01,"36010",WEST-VLAANDEREN,Ledegem,2013,WONEN,62,69
2026-05-31 23:00:01,"36010",WEST-VLAANDEREN,Ledegem,2013,WONEN MET KANTOOR,70,1
2026-05-31 23:00:01,"36010",WEST-VLAANDEREN,Ledegem,2014,KANTOOR,39,2
2026-05-31 23:00:01,"36010",WEST-VLAANDEREN,Ledegem,2014,SCHOOL,53,1
2026-05-31 23:00:01,"36010",WEST-VLAANDEREN,Ledegem,2014,WONEN,49,53
2026-05-31 23:00:01,"36010",WEST-VLAANDEREN,Ledegem,2014,WONEN MET KANTOOR,31,2
2026-05-31 23:00:01,"36010",WEST-VLAANDEREN,Ledegem,2015,WONEN,48,68
2026-05-31 23:00:01,"36010",WEST-VLAANDEREN,Ledegem,2016,KANTOOR,29,1
2026-05-31 23:00:01,"36010",WEST-VLAANDEREN,Ledegem,2016,SCHOOL,41,1
2026-05-31 23:00:01,"36010",WEST-VLAANDEREN,Ledegem,2016,WONEN,36,17
2026-05-31 23:00:01,"36010",WEST-VLAANDEREN,Ledegem,2016,WONEN MET KANTOOR,18,1
2026-05-31 23:00:01,"36010",WEST-VLAANDEREN,Ledegem,2017,NIET RESIDENTIEEL EPN,66,1
2026-05-31 23:00:01,"36010",WEST-VLAANDEREN,Ledegem,2017,WONEN,32,12
2026-05-31 23:00:01,"36010",WEST-VLAANDEREN,Ledegem,2018,WONEN,21,36
2026-05-31 23:00:01,"36010",WEST-VLAANDEREN,Ledegem,2019,NIET RESIDENTIEEL EPN,53,2
2026-05-31 23:00:01,"36010",WEST-VLAANDEREN,Ledegem,2019,WONEN,21,36
2026-05-31 23:00:01,"36010",WEST-VLAANDEREN,Ledegem,2019,WONEN MET KANTOOR,2,1
2026-05-31 23:00:01,"36010",WEST-VLAANDEREN,Ledegem,2020,WONEN,10,12
2026-05-31 23:00:01,"36010",WEST-VLAANDEREN,Ledegem,2021,WONEN,11,34
2026-05-31 23:00:01,"36010",WEST-VLAANDEREN,Ledegem,2022,NIET RESIDENTIEEL EPN,38,2
2026-05-31 23:00:01,"36010",WEST-VLAANDEREN,Ledegem,2022,WONEN,1,7
2026-05-31 23:00:01,"36010",WEST-VLAANDEREN,Ledegem,2023,NIET RESIDENTIEEL EPN,44,1
2026-05-31 23:00:01,"36010",WEST-VLAANDEREN,Ledegem,2023,WONEN,0,6
2026-05-31 23:00:01,"36010",WEST-VLAANDEREN,Ledegem,2024,WONEN,-9,1
2026-05-31 23:00:01,"36011",WEST-VLAANDEREN,Lichtervelde,2006,KANTOOR,101,2
2026-05-31 23:00:01,"36011",WEST-VLAANDEREN,Lichtervelde,2006,WONEN,93,29
2026-05-31 23:00:01,"36011",WEST-VLAANDEREN,Lichtervelde,2007,WONEN,89,20
2026-05-31 23:00:01,"36011",WEST-VLAANDEREN,Lichtervelde,2008,KANTOOR,92,1
2026-05-31 23:00:01,"36011",WEST-VLAANDEREN,Lichtervelde,2008,WONEN,75,61
2026-05-31 23:00:01,"36011",WEST-VLAANDEREN,Lichtervelde,2009,KANTOOR,77,1
2026-05-31 23:00:01,"36011",WEST-VLAANDEREN,Lichtervelde,2009,WONEN,74,82
2026-05-31 23:00:01,"36011",WEST-VLAANDEREN,Lichtervelde,2009,WONEN MET KANTOOR,84,1
2026-05-31 23:00:01,"36011",WEST-VLAANDEREN,Lichtervelde,2010,WONEN,67,23
2026-05-31 23:00:01,"36011",WEST-VLAANDEREN,Lichtervelde,2010,WONEN MET KANTOOR,76,1
2026-05-31 23:00:01,"36011",WEST-VLAANDEREN,Lichtervelde,2011,WONEN,74,52
2026-05-31 23:00:01,"36011",WEST-VLAANDEREN,Lichtervelde,2012,WONEN,58,17
2026-05-31 23:00:01,"36011",WEST-VLAANDEREN,Lichtervelde,2013,KANTOOR,65,1
2026-05-31 23:00:01,"36011",WEST-VLAANDEREN,Lichtervelde,2013,WONEN,58,74
2026-05-31 23:00:01,"36011",WEST-VLAANDEREN,Lichtervelde,2014,WONEN,51,22
2026-05-31 23:00:01,"36011",WEST-VLAANDEREN,Lichtervelde,2014,WONEN MET KANTOOR,52,1
2026-05-31 23:00:01,"36011",WEST-VLAANDEREN,Lichtervelde,2015,WONEN,48,84
2026-05-31 23:00:01,"36011",WEST-VLAANDEREN,Lichtervelde,2016,KANTOOR,56,1
2026-05-31 23:00:01,"36011",WEST-VLAANDEREN,Lichtervelde,2016,WONEN,37,22
2026-05-31 23:00:01,"36011",WEST-VLAANDEREN,Lichtervelde,2016,WONEN MET KANTOOR,1,2
2026-05-31 23:00:01,"36011",WEST-VLAANDEREN,Lichtervelde,2017,NIET RESIDENTIEEL EPN,47,6
2026-05-31 23:00:01,"36011",WEST-VLAANDEREN,Lichtervelde,2017,WONEN,30,124
2026-05-31 23:00:01,"36011",WEST-VLAANDEREN,Lichtervelde,2018,NIET RESIDENTIEEL EPN,55,4
2026-05-31 23:00:01,"36011",WEST-VLAANDEREN,Lichtervelde,2018,WONEN,21,43
2026-05-31 23:00:01,"36011",WEST-VLAANDEREN,Lichtervelde,2019,WONEN,20,59
2026-05-31 23:00:01,"36011",WEST-VLAANDEREN,Lichtervelde,2019,WONEN MET KANTOOR,15,1
2026-05-31 23:00:01,"36011",WEST-VLAANDEREN,Lichtervelde,2020,NIET RESIDENTIEEL EPN,53,1
2026-05-31 23:00:01,"36011",WEST-VLAANDEREN,Lichtervelde,2020,WONEN,20,70
2026-05-31 23:00:01,"36011",WEST-VLAANDEREN,Lichtervelde,2021,NIET RESIDENTIEEL EPN,50,2
2026-05-31 23:00:01,"36011",WEST-VLAANDEREN,Lichtervelde,2021,WONEN,9,31
2026-05-31 23:00:01,"36011",WEST-VLAANDEREN,Lichtervelde,2021,WONEN MET KANTOOR,16,1
2026-05-31 23:00:01,"36011",WEST-VLAANDEREN,Lichtervelde,2022,WONEN,6,17
2026-05-31 23:00:01,"36011",WEST-VLAANDEREN,Lichtervelde,2023,WONEN,15,8
2026-05-31 23:00:01,"36011",WEST-VLAANDEREN,Lichtervelde,2024,WONEN,15,1
